Tender ID,Success,Folder Location,New Folder Location
2024_CCL_311743_1,True,\\Digitaldreams\tender auto\2024_CCL_311743_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CCL_311743_1
2024_CCL_311694_1,True,\\Digitaldreams\tender auto\2024_CCL_311694_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CCL_311694_1
2024_MES_663745_1,True,\\Digitaldreams\tender auto\2024_MES_663745_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_663745_1
2024_MES_662874_1,True,\\Digitaldreams\tender auto\2024_MES_662874_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_662874_1
2024_ARMY_662864_1,True,\\Digitaldreams\tender auto\2024_ARMY_662864_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ARMY_662864_1
2024_MES_650425_3,True,\\Digitaldreams\tender auto\2024_MES_650425_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_650425_3
2024_MES_661668_1,True,\\Digitaldreams\tender auto\2024_MES_661668_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_661668_1
2024_MES_661042_1,True,\\Digitaldreams\tender auto\2024_MES_661042_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_661042_1
2024_JDAJP_398878_1,True,\\Digitaldreams\tender auto\2024_JDAJP_398878_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_JDAJP_398878_1
2024_JDAJP_398926_1,True,\\Digitaldreams\tender auto\2024_JDAJP_398926_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_JDAJP_398926_1
2024_PHCJ_398491_1,True,\\Digitaldreams\tender auto\2024_PHCJ_398491_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHCJ_398491_1
2024_RCSCE_399300_11,True,\\Digitaldreams\tender auto\2024_RCSCE_399300_11,\\Digitaldreams\tender auto\Rejected Tenders\2024_RCSCE_399300_11
2024_JDAJP_396046_1,True,\\Digitaldreams\tender auto\2024_JDAJP_396046_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_JDAJP_396046_1
2024_RISL_395620_1,True,\\Digitaldreams\tender auto\2024_RISL_395620_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_RISL_395620_1
2024_RRVUN_395487_1,True,\\Digitaldreams\tender auto\2024_RRVUN_395487_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_RRVUN_395487_1
2024_TCIL_199297_1,True,\\Digitaldreams\tender auto\2024_TCIL_199297_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_TCIL_199297_1
2024_TCIL_198371_1,True,\\Digitaldreams\tender auto\2024_TCIL_198371_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_TCIL_198371_1
2024_CSIR_198914_1,True,\\Digitaldreams\tender auto\2024_CSIR_198914_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CSIR_198914_1
2024_IITM_199239_1,True,\\Digitaldreams\tender auto\2024_IITM_199239_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_IITM_199239_1
2024_TCIL_199027_1,True,\\Digitaldreams\tender auto\2024_TCIL_199027_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_TCIL_199027_1
2024_NHAI_199961_1,True,\\Digitaldreams\tender auto\2024_NHAI_199961_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_199961_1
GEM_2024_B_5113186,True,\\Digitaldreams\tender auto\GEM_2024_B_5113186,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5113186
2024_MVVNL_934231_1,True,\\Digitaldreams\tender auto\2024_MVVNL_934231_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MVVNL_934231_1
GEM_2024_B_5125362,True,\\Digitaldreams\tender auto\GEM_2024_B_5125362,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5125362
GEM_2024_B_5037935,True,\\Digitaldreams\tender auto\GEM_2024_B_5037935,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5037935
GEM_2024_B_5125877,True,\\Digitaldreams\tender auto\GEM_2024_B_5125877,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5125877
GEM_2024_B_5125420,True,\\Digitaldreams\tender auto\GEM_2024_B_5125420,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5125420
GEM_2024_B_5111847,True,\\Digitaldreams\tender auto\GEM_2024_B_5111847,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5111847
GEM_2024_B_5125106,True,\\Digitaldreams\tender auto\GEM_2024_B_5125106,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5125106
GEM_2024_B_5126175,True,\\Digitaldreams\tender auto\GEM_2024_B_5126175,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5126175
GEM_2024_B_5124761,True,\\Digitaldreams\tender auto\GEM_2024_B_5124761,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5124761
2024_NHAI_199906_1,True,\\Digitaldreams\tender auto\2024_NHAI_199906_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_199906_1
GEM_2024_B_5125872,True,\\Digitaldreams\tender auto\GEM_2024_B_5125872,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5125872
GEM_2024_B_5113092,True,\\Digitaldreams\tender auto\GEM_2024_B_5113092,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5113092
GEM_2024_B_5115651,True,\\Digitaldreams\tender auto\GEM_2024_B_5115651,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5115651
2024_NHAI_199836_1,True,\\Digitaldreams\tender auto\2024_NHAI_199836_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_199836_1
2024_AVNL_199984_1,True,\\Digitaldreams\tender auto\2024_AVNL_199984_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_AVNL_199984_1
2024_SPMCI_197403_1,True,\\Digitaldreams\tender auto\2024_SPMCI_197403_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_SPMCI_197403_1
2024_MSME_934466_20,True,\\Digitaldreams\tender auto\2024_MSME_934466_20,\\Digitaldreams\tender auto\Rejected Tenders\2024_MSME_934466_20
2024_TCIL_200340_1,True,\\Digitaldreams\tender auto\2024_TCIL_200340_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_TCIL_200340_1
2024_UPSFF_933376_1,True,\\Digitaldreams\tender auto\2024_UPSFF_933376_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPSFF_933376_1
2024_UPPRD_935212_1,True,\\Digitaldreams\tender auto\2024_UPPRD_935212_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPPRD_935212_1
2024_CEEMP_928677_1,True,\\Digitaldreams\tender auto\2024_CEEMP_928677_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEEMP_928677_1
2024_CEEMP_928673_1,True,\\Digitaldreams\tender auto\2024_CEEMP_928673_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEEMP_928673_1
2024_CEEMP_928644_1,True,\\Digitaldreams\tender auto\2024_CEEMP_928644_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEEMP_928644_1
2024_CEEMP_928674_1,True,\\Digitaldreams\tender auto\2024_CEEMP_928674_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEEMP_928674_1
2024_DOLBU_931718_1,True,\\Digitaldreams\tender auto\2024_DOLBU_931718_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_931718_1
2024_DOLBU_933170_1,True,\\Digitaldreams\tender auto\2024_DOLBU_933170_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_933170_1
2024_CEUBZ_931118_1,True,\\Digitaldreams\tender auto\2024_CEUBZ_931118_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEUBZ_931118_1
2024_CEMRT_931857_1,True,\\Digitaldreams\tender auto\2024_CEMRT_931857_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEMRT_931857_1
2024_UPSBC_931715_1,True,\\Digitaldreams\tender auto\2024_UPSBC_931715_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPSBC_931715_1
2024_PVVNL_932804_1,True,\\Digitaldreams\tender auto\2024_PVVNL_932804_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_932804_1
2024_PVVNL_932790_1,True,\\Digitaldreams\tender auto\2024_PVVNL_932790_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_932790_1
2024_PVVNL_932868_1,True,\\Digitaldreams\tender auto\2024_PVVNL_932868_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_932868_1
2024_DOLBU_931170_1,True,\\Digitaldreams\tender auto\2024_DOLBU_931170_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_931170_1
2024_SUDA_930712_10,True,\\Digitaldreams\tender auto\2024_SUDA_930712_10,\\Digitaldreams\tender auto\Rejected Tenders\2024_SUDA_930712_10
2024_MVVNL_919429_2,True,\\Digitaldreams\tender auto\2024_MVVNL_919429_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_MVVNL_919429_2
2024_GDAUP_928561_1,True,\\Digitaldreams\tender auto\2024_GDAUP_928561_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_GDAUP_928561_1
2024_CEUCZ_928759_1,True,\\Digitaldreams\tender auto\2024_CEUCZ_928759_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEUCZ_928759_1
2024_PVVNL_926070_1,True,\\Digitaldreams\tender auto\2024_PVVNL_926070_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_926070_1
2024_CEGKP_934949_3,True,\\Digitaldreams\tender auto\2024_CEGKP_934949_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEGKP_934949_3
2024_SUDA_934367_1,True,\\Digitaldreams\tender auto\2024_SUDA_934367_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_SUDA_934367_1
2024_REDUP_934923_4,True,\\Digitaldreams\tender auto\2024_REDUP_934923_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_REDUP_934923_4
2024_REDUP_934629_12,True,\\Digitaldreams\tender auto\2024_REDUP_934629_12,\\Digitaldreams\tender auto\Rejected Tenders\2024_REDUP_934629_12
2024_REDUP_934085_2,True,\\Digitaldreams\tender auto\2024_REDUP_934085_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_REDUP_934085_2
2024_UPRNS_934039_1,True,\\Digitaldreams\tender auto\2024_UPRNS_934039_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPRNS_934039_1
2024_DOLBU_933743_1,True,\\Digitaldreams\tender auto\2024_DOLBU_933743_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_933743_1
2024_DOLBU_933278_35,True,\\Digitaldreams\tender auto\2024_DOLBU_933278_35,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_933278_35
2024_UPSBC_933491_1,True,\\Digitaldreams\tender auto\2024_UPSBC_933491_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPSBC_933491_1
2024_PVVNL_932848_1,True,\\Digitaldreams\tender auto\2024_PVVNL_932848_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_932848_1
2024_PVVNL_932855_1,True,\\Digitaldreams\tender auto\2024_PVVNL_932855_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_932855_1
2024_PVVNL_932886_1,True,\\Digitaldreams\tender auto\2024_PVVNL_932886_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_932886_1
2024_SUDA_932294_18,True,\\Digitaldreams\tender auto\2024_SUDA_932294_18,\\Digitaldreams\tender auto\Rejected Tenders\2024_SUDA_932294_18
2024_SUDA_932294_15,True,\\Digitaldreams\tender auto\2024_SUDA_932294_15,\\Digitaldreams\tender auto\Rejected Tenders\2024_SUDA_932294_15
2024_SUDA_931929_4,True,\\Digitaldreams\tender auto\2024_SUDA_931929_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_SUDA_931929_4
2024_UPSBC_931866_1,True,\\Digitaldreams\tender auto\2024_UPSBC_931866_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPSBC_931866_1
2024_UPSBC_931833_1,True,\\Digitaldreams\tender auto\2024_UPSBC_931833_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPSBC_931833_1
2024_REDUP_930575_1,True,\\Digitaldreams\tender auto\2024_REDUP_930575_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_REDUP_930575_1
2024_CEUAZ_929151_1,True,\\Digitaldreams\tender auto\2024_CEUAZ_929151_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEUAZ_929151_1
2024_DPUP_927933_1,True,\\Digitaldreams\tender auto\2024_DPUP_927933_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DPUP_927933_1
2024_BBMB_200057_1,True,\\Digitaldreams\tender auto\2024_BBMB_200057_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_BBMB_200057_1
2024_BSNL_199135_1,True,\\Digitaldreams\tender auto\2024_BSNL_199135_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_BSNL_199135_1
2024_UPSBC_927142_1,True,\\Digitaldreams\tender auto\2024_UPSBC_927142_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPSBC_927142_1
2024_YEIDA_932606_6,True,\\Digitaldreams\tender auto\2024_YEIDA_932606_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_YEIDA_932606_6
2024_PRD_400152_1,True,\\Digitaldreams\tender auto\2024_PRD_400152_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PRD_400152_1
2024_RCSCE_400095_30,True,\\Digitaldreams\tender auto\2024_RCSCE_400095_30,\\Digitaldreams\tender auto\Rejected Tenders\2024_RCSCE_400095_30
2024_PRD_400205_1,True,\\Digitaldreams\tender auto\2024_PRD_400205_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PRD_400205_1
2024_PRD_399880_1,True,\\Digitaldreams\tender auto\2024_PRD_399880_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PRD_399880_1
2024_PHCJO_392319_1,True,\\Digitaldreams\tender auto\2024_PHCJO_392319_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHCJO_392319_1
2024_RRVUN_398432_1,True,\\Digitaldreams\tender auto\2024_RRVUN_398432_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_RRVUN_398432_1
2024_RRVUN_394778_1,True,\\Digitaldreams\tender auto\2024_RRVUN_394778_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_RRVUN_394778_1
2024_AGPL_200098_1,True,\\Digitaldreams\tender auto\2024_AGPL_200098_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_AGPL_200098_1
GEM_2024_B_5076736,True,\\Digitaldreams\tender auto\GEM_2024_B_5076736,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5076736
2024_BSNL_199546_1,True,\\Digitaldreams\tender auto\2024_BSNL_199546_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_BSNL_199546_1
2024_AGPL_199100_1,True,\\Digitaldreams\tender auto\2024_AGPL_199100_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_AGPL_199100_1
2024_ONGC_198830_1,True,\\Digitaldreams\tender auto\2024_ONGC_198830_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ONGC_198830_1
2024_GAILG_198507_1,True,\\Digitaldreams\tender auto\2024_GAILG_198507_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_GAILG_198507_1
2024_ONGC_198264_1,True,\\Digitaldreams\tender auto\2024_ONGC_198264_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ONGC_198264_1
2024_CEEMP_928559_1,True,\\Digitaldreams\tender auto\2024_CEEMP_928559_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEEMP_928559_1
2024_DOLBU_935019_31,True,\\Digitaldreams\tender auto\2024_DOLBU_935019_31,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_935019_31
2024_MSME_934817_1,True,\\Digitaldreams\tender auto\2024_MSME_934817_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MSME_934817_1
2024_UPIDC_927377_108,True,\\Digitaldreams\tender auto\2024_UPIDC_927377_108,\\Digitaldreams\tender auto\Rejected Tenders\2024_UPIDC_927377_108
2024_PVVNL_934164_1,True,\\Digitaldreams\tender auto\2024_PVVNL_934164_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_934164_1
2024_PVVNV_933875_1,True,\\Digitaldreams\tender auto\2024_PVVNV_933875_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNV_933875_1
2024_DOLBU_933624_11,True,\\Digitaldreams\tender auto\2024_DOLBU_933624_11,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_933624_11
2024_DOLBU_933188_4,True,\\Digitaldreams\tender auto\2024_DOLBU_933188_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_933188_4
2024_DOLBU_933188_5,True,\\Digitaldreams\tender auto\2024_DOLBU_933188_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOLBU_933188_5
2024_NNVAR_933255_1,True,\\Digitaldreams\tender auto\2024_NNVAR_933255_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NNVAR_933255_1
2024_CHD_81054_1,True,\\Digitaldreams\tender auto\2024_CHD_81054_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CHD_81054_1
2024_MoRTH_814242_1,True,\\Digitaldreams\tender auto\2024_MoRTH_814242_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MoRTH_814242_1
2024_JNU_814929_1,True,\\Digitaldreams\tender auto\2024_JNU_814929_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_JNU_814929_1
2024_IITR_815003_1,True,\\Digitaldreams\tender auto\2024_IITR_815003_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_IITR_815003_1
2024_CHD_81097_1,True,\\Digitaldreams\tender auto\2024_CHD_81097_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CHD_81097_1
2024_MES_663717_1,True,\\Digitaldreams\tender auto\2024_MES_663717_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_663717_1
2024_MES_662884_1,True,\\Digitaldreams\tender auto\2024_MES_662884_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_662884_1
2024_CCL_311543_12,True,\\Digitaldreams\tender auto\2024_CCL_311543_12,\\Digitaldreams\tender auto\Rejected Tenders\2024_CCL_311543_12
2024_MES_663954_1,True,\\Digitaldreams\tender auto\2024_MES_663954_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_663954_1
2024_MES_661673_1,True,\\Digitaldreams\tender auto\2024_MES_661673_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_661673_1
2024_MES_658473_1,True,\\Digitaldreams\tender auto\2024_MES_658473_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_658473_1
2024_MNGL_200435_1,True,\\Digitaldreams\tender auto\2024_MNGL_200435_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MNGL_200435_1
2024_NHAI_200382_1,True,\\Digitaldreams\tender auto\2024_NHAI_200382_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_200382_1
GEM_2024_B_5130864,True,\\Digitaldreams\tender auto\GEM_2024_B_5130864,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5130864
GEM_2024_B_5129779,True,\\Digitaldreams\tender auto\GEM_2024_B_5129779,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5129779
GEM_2024_B_5129412,True,\\Digitaldreams\tender auto\GEM_2024_B_5129412,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5129412
GEM_2024_B_5130343,True,\\Digitaldreams\tender auto\GEM_2024_B_5130343,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5130343
2024_ARMHA_815072_1,True,\\Digitaldreams\tender auto\2024_ARMHA_815072_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ARMHA_815072_1
2024_MCD_200161_1,True,\\Digitaldreams\tender auto\2024_MCD_200161_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_200161_1
2024_NHAI_197466_1,True,\\Digitaldreams\tender auto\2024_NHAI_197466_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_197466_1
2024_MNGL_200458_1,True,\\Digitaldreams\tender auto\2024_MNGL_200458_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MNGL_200458_1
2024_BSNL_200103_1,True,\\Digitaldreams\tender auto\2024_BSNL_200103_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_BSNL_200103_1
2024_CEEMP_929184_1,True,\\Digitaldreams\tender auto\2024_CEEMP_929184_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEEMP_929184_1
2024_NHAI_200512_1,True,\\Digitaldreams\tender auto\2024_NHAI_200512_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_200512_1
2024_HITE_200414_1,True,\\Digitaldreams\tender auto\2024_HITE_200414_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HITE_200414_1
2024_MES_663667_1,True,\\Digitaldreams\tender auto\2024_MES_663667_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_663667_1
2024_DLB_402450_1,True,\\Digitaldreams\tender auto\2024_DLB_402450_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLB_402450_1
2024_RCSCE_399523_103,True,\\Digitaldreams\tender auto\2024_RCSCE_399523_103,\\Digitaldreams\tender auto\Rejected Tenders\2024_RCSCE_399523_103
2024_PHCJA_398443_2,True,\\Digitaldreams\tender auto\2024_PHCJA_398443_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHCJA_398443_2
GEM_2024_B_5127719,True,\\Digitaldreams\tender auto\GEM_2024_B_5127719,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5127719
GEM_2024_B_5129106,True,\\Digitaldreams\tender auto\GEM_2024_B_5129106,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5129106
2024_NHAI_200373_1,True,\\Digitaldreams\tender auto\2024_NHAI_200373_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_200373_1
2024_PVVNL_921985_2,True,\\Digitaldreams\tender auto\2024_PVVNL_921985_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_PVVNL_921985_2
2024_LDAUP_927516_1,True,\\Digitaldreams\tender auto\2024_LDAUP_927516_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_LDAUP_927516_1
2024_SIDC_935299_1,True,\\Digitaldreams\tender auto\2024_SIDC_935299_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_SIDC_935299_1
2024_NOIDA_934597_1,True,\\Digitaldreams\tender auto\2024_NOIDA_934597_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NOIDA_934597_1
2024_SIDC_929027_1,True,\\Digitaldreams\tender auto\2024_SIDC_929027_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_SIDC_929027_1
GEM_2024_B_5041914,True,\\Digitaldreams\tender auto\GEM_2024_B_5041914,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5041914
GEM_2024_B_5060492,True,\\Digitaldreams\tender auto\GEM_2024_B_5060492,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5060492
GEM_2024_B_5116021,True,\\Digitaldreams\tender auto\GEM_2024_B_5116021,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5116021
GEM_2024_B_5028349,True,\\Digitaldreams\tender auto\GEM_2024_B_5028349,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5028349
GEM_2024_B_5129518,True,\\Digitaldreams\tender auto\GEM_2024_B_5129518,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5129518
GEM_2024_B_5130637,True,\\Digitaldreams\tender auto\GEM_2024_B_5130637,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5130637
GEM_2024_B_5129172,True,\\Digitaldreams\tender auto\GEM_2024_B_5129172,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5129172
GEM_2024_B_5132530,True,\\Digitaldreams\tender auto\GEM_2024_B_5132530,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5132530
GEM_2024_B_5134717,True,\\Digitaldreams\tender auto\GEM_2024_B_5134717,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5134717
GEM_2024_B_5133353,True,\\Digitaldreams\tender auto\GEM_2024_B_5133353,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5133353
GEM_2024_B_5134974,True,\\Digitaldreams\tender auto\GEM_2024_B_5134974,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5134974
2024_DJB_258987_1,True,\\Digitaldreams\tender auto\2024_DJB_258987_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DJB_258987_1
2024_PWD_258939_1,True,\\Digitaldreams\tender auto\2024_PWD_258939_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PWD_258939_1
2024_DMG_400492_6,True,\\Digitaldreams\tender auto\2024_DMG_400492_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_DMG_400492_6
2024_UITBH_399900_35,True,\\Digitaldreams\tender auto\2024_UITBH_399900_35,\\Digitaldreams\tender auto\Rejected Tenders\2024_UITBH_399900_35
2024_DMG_400492_1,True,\\Digitaldreams\tender auto\2024_DMG_400492_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DMG_400492_1
GEM_2024_B_5219320,True,\\Digitaldreams\tender auto\GEM_2024_B_5219320,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5219320
GEM_2024_B_5244676,True,\\Digitaldreams\tender auto\GEM_2024_B_5244676,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5244676
GEM_2024_B_5247969,True,\\Digitaldreams\tender auto\GEM_2024_B_5247969,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5247969
GEM_2024_B_5357296,True,\\Digitaldreams\tender auto\GEM_2024_B_5357296,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5357296
2024_NHAI_200259_1,True,\\Digitaldreams\tender auto\2024_NHAI_200259_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_200259_1
2024_NHAI_200228_1,True,\\Digitaldreams\tender auto\2024_NHAI_200228_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_200228_1
GEM_2024_B_5124714,True,\\Digitaldreams\tender auto\GEM_2024_B_5124714,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5124714
GEM_2024_B_5117973,True,\\Digitaldreams\tender auto\GEM_2024_B_5117973,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5117973
GEM_2024_B_5126715,True,\\Digitaldreams\tender auto\GEM_2024_B_5126715,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5126715
GEM_2024_B_5127299,True,\\Digitaldreams\tender auto\GEM_2024_B_5127299,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5127299
GEM_2024_B_5125746,True,\\Digitaldreams\tender auto\GEM_2024_B_5125746,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5125746
GEM_2024_B_5037500,True,\\Digitaldreams\tender auto\GEM_2024_B_5037500,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5037500
